period,cost,model,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,point_met
earlier_diagnostic,BASE,C__CONFIRM_NEXT__H10__FULL__MAX,0.1731449284000002,0.0322096797133365,0.0356537071715269,0.0886235452507769,0.4023051331408386,-0.1329018593318648,1219,0.1798838970509483,28,856.41432,2596.4000000000265,False,4.2859937821049237e-11,False
earlier_diagnostic,BASE,C__CONFIRM_NEXT__H10__FULL__REMAINING,0.1731449284000002,0.0322096797133365,0.0356537071715269,0.0886235452507769,0.4023051331408386,-0.1329018593318648,1219,0.1798838970509483,28,856.41432,2596.4000000000265,False,4.2859937821049237e-11,False
earlier_diagnostic,BASE,C__CONFIRM_NEXT__H10__VOL10__STANDALONE,0.0,0.0,0.0,0.0,,0.0,1219,0.0,0,0.0,0.0,False,0.0,False
earlier_diagnostic,BASE,C__CONFIRM_NEXT__H10__VOL10__MAX,0.1731449284000002,0.0322096797133365,0.0356537071715269,0.0886235452507769,0.4023051331408386,-0.1329018593318648,1219,0.1798838970509483,28,856.41432,2596.4000000000265,False,4.2859937821049237e-11,False
earlier_diagnostic,BASE,C__CONFIRM_NEXT__H10__VOL10__REMAINING,0.1731449284000002,0.0322096797133365,0.0356537071715269,0.0886235452507769,0.4023051331408386,-0.1329018593318648,1219,0.1798838970509483,28,856.41432,2596.4000000000265,False,4.2859937821049237e-11,False
earlier_diagnostic,BASE,C__CONFIRM_NEXT__H20__FULL__STANDALONE,0.0,0.0,0.0,0.0,,0.0,1219,0.0,0,0.0,0.0,False,0.0,False
earlier_diagnostic,BASE,C__CONFIRM_NEXT__H20__FULL__MAX,0.1731449284000002,0.0322096797133365,0.0356537071715269,0.0886235452507769,0.4023051331408386,-0.1329018593318648,1219,0.1798838970509483,28,856.41432,2596.4000000000265,False,4.2859937821049237e-11,False
earlier_diagnostic,BASE,C__CONFIRM_NEXT__H20__FULL__REMAINING,0.1731449284000002,0.0322096797133365,0.0356537071715269,0.0886235452507769,0.4023051331408386,-0.1329018593318648,1219,0.1798838970509483,28,856.41432,2596.4000000000265,False,4.2859937821049237e-11,False
earlier_diagnostic,BASE,C__CONFIRM_NEXT__H20__VOL10__STANDALONE,0.0,0.0,0.0,0.0,,0.0,1219,0.0,0,0.0,0.0,False,0.0,False
earlier_diagnostic,BASE,C__CONFIRM_NEXT__H20__VOL10__MAX,0.1731449284000002,0.0322096797133365,0.0356537071715269,0.0886235452507769,0.4023051331408386,-0.1329018593318648,1219,0.1798838970509483,28,856.41432,2596.4000000000265,False,4.2859937821049237e-11,False
earlier_diagnostic,BASE,C__CONFIRM_NEXT__H20__VOL10__REMAINING,0.1731449284000002,0.0322096797133365,0.0356537071715269,0.0886235452507769,0.4023051331408386,-0.1329018593318648,1219,0.1798838970509483,28,856.41432,2596.4000000000265,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H5__FULL__STANDALONE,-0.1185605877999998,-0.0247422212002399,-0.0235765469848532,0.0544074992413739,-0.4333326712969842,-0.206839591094022,1219,0.0376221508828636,20,1445.8175600000004,4171.100000000018,False,3.134914550173562e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H5__FULL__MAX,0.0838387379999991,0.0161113543137248,0.021129646076824,0.101343222074003,0.2084958978449952,-0.2013173677698382,1219,0.2113471448045766,42,2623.6524,7517.400000000049,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H5__FULL__REMAINING,0.0838387379999991,0.0161113543137248,0.021129646076824,0.101343222074003,0.2084958978449952,-0.2013173677698382,1219,0.2113471448045766,42,2623.6524,7517.400000000049,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H5__VOL10__STANDALONE,-0.0124153643999998,-0.0024770951798907,-0.0021756092142109,0.0248287560201089,-0.087624575812374,-0.069703210910848,1219,0.0206460937597607,20,808.0728799999999,2306.199999999995,False,3.0013325158506625e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H5__VOL10__MAX,0.178752931599999,0.0331873801323009,0.036918343770091,0.0921734784189292,0.4005310898900538,-0.1450686211446369,1219,0.1972241612861624,42,2198.41368,6273.800000000051,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H5__VOL10__REMAINING,0.1773316465999993,0.0329399462959996,0.0366792807632598,0.0921783606078938,0.3979163929730246,-0.1457061468427749,1219,0.1977022087787398,43,2227.97068,6354.80000000005,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H10__FULL__STANDALONE,-0.0228115013999998,-0.0045705907390618,-0.002187419972816,0.0691892435496821,-0.0316150294553419,-0.2017968953354073,1219,0.0687302817405709,20,1591.60028,4611.499999999996,False,2.592059900052845e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H10__FULL__MAX,0.2146308516000022,0.0393556217213803,0.0443178837583753,0.1067938886340493,0.4149852049141075,-0.2048307397694296,1219,0.2309563019547082,39,2749.02968,7920.900000000031,False,5.6616045185364776e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H10__FULL__REMAINING,0.2146308516000022,0.0393556217213803,0.0443178837583753,0.1067938886340493,0.4149852049141075,-0.2048307397694296,1219,0.2309563019547082,39,2749.02968,7920.900000000031,False,5.6616045185364776e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H10__VOL10__STANDALONE,0.0266248739999994,0.0052301492383568,0.0057432638011373,0.0325427752798117,0.1764835282717956,-0.0711613724829818,1219,0.0393943752020731,20,841.8252,2407.699999999986,False,3.5925040720030665e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H10__VOL10__MAX,0.2247945408000004,0.0410764258740638,0.0446076896487081,0.0930540090164852,0.4793741840913652,-0.1381895829047983,1219,0.2079148733247748,41,2185.39184,6256.300000000045,False,4.7975845518521965e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H10__VOL10__REMAINING,0.2165602443999993,0.0396831704346609,0.0433325037626293,0.0937175536709351,0.4623733982086237,-0.138327370478857,1219,0.2090392580076305,42,2238.75112,6410.100000000043,False,4.592948243953288e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H20__FULL__STANDALONE,-0.0267776474000008,-0.0053739688665071,-0.0019503788762645,0.0826488825968416,-0.0235983695723809,-0.2308904610094825,1219,0.1088804565306479,20,1556.42948,4466.700000000017,False,2.8251179173821583e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H20__FULL__MAX,0.1500453357999991,0.0281425649661214,0.0344386585651043,0.1153186411214412,0.2986391292006053,-0.2262539274386841,1219,0.2560683025688931,39,2610.4328400000004,7488.800000000052,False,4.4337866711430245e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H20__FULL__REMAINING,0.1500453357999991,0.0281425649661214,0.0344386585651043,0.1153186411214412,0.2986391292006053,-0.2262539274386841,1219,0.2560683025688931,39,2610.4328400000004,7488.800000000052,False,4.4337866711430245e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H20__VOL10__STANDALONE,0.0657843076000011,0.0127284422620817,0.013426728038568,0.0395108463988562,0.3398238524942546,-0.0769628564799288,1219,0.0654818427357513,20,851.73848,2411.599999999994,False,3.2741809263825417e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H20__VOL10__MAX,0.2217891296000006,0.0405687781911412,0.0443115635917013,0.0950835171646868,0.4660278133690901,-0.1472805594402269,1219,0.2224707008496057,42,2149.77408,6138.500000000052,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__IMMEDIATE__H20__VOL10__REMAINING,0.2164429781999998,0.0396632743013225,0.0435161477249872,0.0958499810097592,0.4540026744559975,-0.147175172649569,1219,0.2243234627647134,43,2206.20436,6300.400000000051,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H5__FULL__STANDALONE,-0.0066341386000001,-0.0013205470298993,-0.0010280145687328,0.0243360727032494,-0.0422424185392747,-0.0395521079999999,1219,0.0163559225274678,8,636.1277200000001,1650.59999999997,False,2.006572685786523e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H5__FULL__MAX,0.1463284564,0.0274820362251027,0.0313316895094385,0.0916276987512583,0.3419456118230653,-0.1384227389193331,1219,0.1959381547058346,33,2155.10872,6048.100000000031,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H5__FULL__REMAINING,0.1463284564,0.0274820362251027,0.0313316895094385,0.0916276987512583,0.3419456118230653,-0.1384227389193331,1219,0.1959381547058346,33,2155.10872,6048.100000000031,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H5__VOL10__STANDALONE,-0.0067804166,-0.0013497436909222,-0.0012908512553388,0.0109521395656129,-0.1178629296682614,-0.0176030142136898,1219,0.0095028844003633,8,370.78332,953.3999999999786,False,2.432898327242583e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H5__VOL10__MAX,0.1623764590000006,0.030321752172499,0.0339104741446485,0.0896034871579098,0.37845038424551,-0.1383506868743778,1219,0.1910513571309622,34,2007.3082,5667.200000000041,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H5__VOL10__REMAINING,0.1600893654000007,0.0299189754440156,0.0335208921485697,0.0896192667181433,0.3740366706413086,-0.1383682134222785,1219,0.1911947541524776,35,2024.02692,5711.100000000039,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H10__FULL__STANDALONE,0.1038506718000003,0.019808677424606,0.0203133304641072,0.0374567726577108,0.5423139534667184,-0.045065573963239,1219,0.0327291202433164,8,688.3656400000001,1858.9999999999627,False,3.069544618483633e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H10__FULL__MAX,0.2623340311999981,0.0473346262170998,0.0508704164190102,0.0958874619285046,0.5305220869954833,-0.1384089352516081,1219,0.211538184593692,33,2339.19376,6651.100000000031,False,5.275069270282984e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H10__FULL__REMAINING,0.2623340311999981,0.0473346262170998,0.0508704164190102,0.0958874619285046,0.5305220869954833,-0.1384089352516081,1219,0.211538184593692,33,2339.19376,6651.100000000031,False,5.275069270282984e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H10__VOL10__STANDALONE,0.0438368785999996,0.0085536697154217,0.0086460384359324,0.0160626275397827,0.538270492453279,-0.0166233059640579,1219,0.0190857548343604,8,384.52428,1036.799999999985,False,2.5465851649641987e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H10__VOL10__MAX,0.2181146579999957,0.0399467570686462,0.0432790267453215,0.0903689737673108,0.4789146644152426,-0.138363258429545,1219,0.2003858133300395,35,2069.9684,5900.00000000005,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H10__VOL10__REMAINING,0.2157736829999976,0.0395496879638739,0.0428954551569796,0.0903510090057428,0.4747645392012514,-0.1382712562703812,1219,0.2004655107517971,36,2085.7634,5941.20000000005,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H20__FULL__STANDALONE,0.0241266349999993,0.0047440518431501,0.0061043604402531,0.0520650055923994,0.1172449780960802,-0.0977997337734406,1219,0.0507182595640412,8,644.773,1716.9999999999864,False,2.4982682589325123e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H20__FULL__MAX,0.1714584649999995,0.0319149287894135,0.036708680983816,0.1024714466000978,0.3582332659660237,-0.1841348150710638,1219,0.2295084086212734,33,2184.107,6183.300000000052,False,4.7407411329913884e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H20__FULL__REMAINING,0.1714584649999995,0.0319149287894135,0.036708680983816,0.1024714466000978,0.3582332659660237,-0.1841348150710638,1219,0.2295084086212734,33,2184.107,6183.300000000052,False,4.7407411329913884e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H20__VOL10__STANDALONE,0.0136058914000008,0.0026864793227626,0.0029004185225103,0.0208362001159482,0.1392009342572192,-0.0397177653059024,1219,0.0288626339617886,8,372.72172000000006,997.1999999999928,False,2.364686224609613e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H20__VOL10__MAX,0.1825742517999989,0.0338514563454561,0.0374870108659621,0.0913206503678496,0.4104987285456285,-0.1473961195646929,1219,0.2100884369217193,35,2015.4496400000005,5736.400000000058,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,P__CONFIRM_NEXT__H20__VOL10__REMAINING,0.1803378388,0.0334630173934381,0.0371158840873662,0.0913727163884385,0.4062031375928592,-0.147317674809382,1219,0.2103659628479335,36,2032.23224,5780.400000000056,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H5__FULL__STANDALONE,0.0050235955999997,0.0009952994985768,0.0010743004868264,0.0126415824801729,0.0849814877616279,-0.0228790384000001,1219,0.0040674687373108,2,159.08088,423.2000000000004,False,2.0008883439004418e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H5__FULL__MAX,0.1496722973999995,0.0280763494088741,0.0317037277771889,0.0893216052272662,0.3549390732121671,-0.1385325401550619,1219,0.184554765837499,28,1696.8405200000002,4874.600000000062,False,5.0022208597511047e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H5__FULL__REMAINING,0.1496722973999995,0.0280763494088741,0.0317037277771889,0.0893216052272662,0.3549390732121671,-0.1385325401550619,1219,0.184554765837499,28,1696.8405200000002,4874.600000000062,False,5.0022208597511047e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H5__VOL10__STANDALONE,0.0017188483999998,0.0003409967928855,0.0003501158242384,0.0042889669505305,0.0816317374968627,-0.0078281776,1219,0.0013814792231144,2,54.43032000000001,144.80000000000013,False,2.069100446533412e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H5__VOL10__MAX,0.1652968972000002,0.0308351439586223,0.0343603982650558,0.0890604337373429,0.3858099138208955,-0.1385325401550619,1219,0.1835059089074953,29,1700.82056,4888.200000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H5__VOL10__REMAINING,0.1652968972000002,0.0308351439586223,0.0343603982650558,0.0890604337373429,0.3858099138208955,-0.1385325401550619,1219,0.1835059089074953,29,1700.82056,4888.200000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H10__FULL__STANDALONE,-0.0044945956,-0.0008938938009688,-0.0006500323359595,0.022006954363401,-0.0295375873110614,-0.0450052089282868,1219,0.008135419574715,2,158.31912,423.2000000000004,False,2.0008883439004418e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H10__FULL__MAX,0.1283315499999996,0.0242593031187692,0.0281420234301147,0.0910500314431632,0.3090830720655157,-0.1385325401550619,1219,0.1877999277821434,28,1693.09,4869.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H10__FULL__REMAINING,0.1283315499999996,0.0242593031187692,0.0281420234301147,0.0910500314431632,0.3090830720655157,-0.1385325401550619,1219,0.1877999277821434,28,1693.09,4869.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H10__VOL10__STANDALONE,-0.0015378484000002,-0.0003054871839393,-0.000277071080802,0.0075355085095669,-0.0367687303982572,-0.0156260881054334,1219,0.0027761849333684,2,54.16968,144.80000000000013,False,2.069100446533412e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H10__VOL10__MAX,0.1579017744000001,0.0295331260378268,0.0331146723695083,0.0892648440526742,0.3709710437623996,-0.1385325401550619,1219,0.1846282838179259,30,1699.64512,4886.600000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H10__VOL10__REMAINING,0.1579017744000001,0.0295331260378268,0.0331146723695083,0.0892648440526742,0.3709710437623996,-0.1385325401550619,1219,0.1846282838179259,30,1699.64512,4886.600000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H20__FULL__STANDALONE,-0.0018506536000002,-0.0003676707833145,6.076129869831575e-05,0.0292395083310684,0.0020780547336958,-0.0450052089282868,1219,0.0162715643277645,2,158.53072000000003,423.2000000000004,False,2.3874235921539366e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H20__FULL__MAX,0.1313393873999998,0.0248007748071781,0.0288549934776423,0.0930646759504472,0.3100531236256209,-0.1385325401550619,1219,0.1959420396681223,28,1693.6225200000003,4869.800000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H20__FULL__REMAINING,0.1313393873999998,0.0248007748071781,0.0288549934776423,0.0930646759504472,0.3100531236256209,-0.1385325401550619,1219,0.1959420396681223,28,1693.6225200000003,4869.800000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H20__VOL10__STANDALONE,-0.0006332104000002,-0.0001257389792573,-7.553712464490507e-05,0.0100193209066957,-0.0075391461505564,-0.0156260881054334,1219,0.0055721953139427,2,54.24208000000001,144.80000000000013,False,2.5465851649641987e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H20__VOL10__MAX,0.1589013744000003,0.0297095088734584,0.033307488687744,0.0895057410510333,0.3721268412129359,-0.1385325401550619,1219,0.1874128231889163,30,1699.72512,4886.600000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__IMMEDIATE__H20__VOL10__REMAINING,0.1589013744000003,0.0297095088734584,0.033307488687744,0.0895057410510333,0.3721268412129359,-0.1385325401550619,1219,0.1874128231889163,30,1699.72512,4886.600000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H5__FULL__STANDALONE,0.0,0.0,0.0,0.0,,0.0,1219,0.0,0,0.0,0.0,False,0.0,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H5__FULL__MAX,0.1732058176000002,0.0322203152437914,0.0356999246358884,0.0890211333189655,0.4010275235204489,-0.1385325401550619,1219,0.1829405051402454,28,1702.0364800000002,4893.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H5__FULL__REMAINING,0.1732058176000002,0.0322203152437914,0.0356999246358884,0.0890211333189655,0.4010275235204489,-0.1385325401550619,1219,0.1829405051402454,28,1702.0364800000002,4893.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H5__VOL10__STANDALONE,0.0,0.0,0.0,0.0,,0.0,1219,0.0,0,0.0,0.0,False,0.0,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H5__VOL10__MAX,0.1732058176000002,0.0322203152437914,0.0356999246358884,0.0890211333189655,0.4010275235204489,-0.1385325401550619,1219,0.1829405051402454,28,1702.0364800000002,4893.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H5__VOL10__REMAINING,0.1732058176000002,0.0322203152437914,0.0356999246358884,0.0890211333189655,0.4010275235204489,-0.1385325401550619,1219,0.1829405051402454,28,1702.0364800000002,4893.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H10__FULL__STANDALONE,0.0,0.0,0.0,0.0,,0.0,1219,0.0,0,0.0,0.0,False,0.0,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H10__FULL__MAX,0.1732058176000002,0.0322203152437914,0.0356999246358884,0.0890211333189655,0.4010275235204489,-0.1385325401550619,1219,0.1829405051402454,28,1702.0364800000002,4893.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H10__FULL__REMAINING,0.1732058176000002,0.0322203152437914,0.0356999246358884,0.0890211333189655,0.4010275235204489,-0.1385325401550619,1219,0.1829405051402454,28,1702.0364800000002,4893.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H10__VOL10__STANDALONE,0.0,0.0,0.0,0.0,,0.0,1219,0.0,0,0.0,0.0,False,0.0,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H10__VOL10__MAX,0.1732058176000002,0.0322203152437914,0.0356999246358884,0.0890211333189655,0.4010275235204489,-0.1385325401550619,1219,0.1829405051402454,28,1702.0364800000002,4893.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H10__VOL10__REMAINING,0.1732058176000002,0.0322203152437914,0.0356999246358884,0.0890211333189655,0.4010275235204489,-0.1385325401550619,1219,0.1829405051402454,28,1702.0364800000002,4893.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H20__FULL__STANDALONE,0.0,0.0,0.0,0.0,,0.0,1219,0.0,0,0.0,0.0,False,0.0,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H20__FULL__MAX,0.1732058176000002,0.0322203152437914,0.0356999246358884,0.0890211333189655,0.4010275235204489,-0.1385325401550619,1219,0.1829405051402454,28,1702.0364800000002,4893.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H20__FULL__REMAINING,0.1732058176000002,0.0322203152437914,0.0356999246358884,0.0890211333189655,0.4010275235204489,-0.1385325401550619,1219,0.1829405051402454,28,1702.0364800000002,4893.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H20__VOL10__STANDALONE,0.0,0.0,0.0,0.0,,0.0,1219,0.0,0,0.0,0.0,False,0.0,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H20__VOL10__MAX,0.1732058176000002,0.0322203152437914,0.0356999246358884,0.0890211333189655,0.4010275235204489,-0.1385325401550619,1219,0.1829405051402454,28,1702.0364800000002,4893.000000000062,False,4.2859937821049237e-11,False
earlier_diagnostic,STRESS,C__CONFIRM_NEXT__H20__VOL10__REMAINING,0.1732058176000002,0.0322203152437914,0.0356999246358884,0.0890211333189655,0.4010275235204489,-0.1385325401550619,1219,0.1829405051402454,28,1702.0364800000002,4893.000000000062,False,4.2859937821049237e-11,False
